job_id,date,month,technician_id,technician_name,region,assigned_team,job_type,status,priority,dispatch_time_minutes,completion_time_minutes,first_time_fix,related_incident_id
JOB-2026-01556,2026-08-14,2026-08,TECH-030,Lukman E.,Balikpapan,Enterprise Support,Corrective Maintenance,Closed,Medium,100,287,true,
JOB-2026-00207,2026-08-15,2026-08,TECH-056,Lukman E.,Surabaya,Field Operations,Installation,In Progress,High,35,,true,INC-2026-00565
JOB-2026-00821,2026-08-15,2026-08,TECH-037,Kirana L.,Surabaya,Enterprise Support,Preventive Maintenance,Open,Low,164,,false,INC-2026-01027
JOB-2026-01114,2026-08-15,2026-08,TECH-010,Joko K.,Balikpapan,Fiber Maintenance,Installation,Resolved,High,51,111,true,INC-2026-01599
JOB-2026-01347,2026-08-15,2026-08,TECH-059,Fajar H.,Bandung,Fiber Maintenance,Preventive Maintenance,Closed,Medium,123,218,true,
JOB-2026-01536,2026-08-15,2026-08,TECH-032,Bima G.,Balikpapan,Fiber Maintenance,Installation,Closed,Low,219,395,true,INC-2026-00547
JOB-2026-01732,2026-08-15,2026-08,TECH-022,Fajar W.,Balikpapan,Fiber Maintenance,Site Audit,Closed,Low,141,403,true,INC-2026-00547
JOB-2026-00104,2026-08-16,2026-08,TECH-016,Indra Q.,Yogyakarta,Enterprise Support,Preventive Maintenance,Open,High,71,,false,INC-2026-00284
JOB-2026-00258,2026-08-16,2026-08,TECH-038,Joko M.,Makassar,Customer Assurance,Installation,Resolved,Medium,102,284,true,INC-2026-01404
JOB-2026-01011,2026-08-16,2026-08,TECH-041,Dewi P.,Denpasar,Enterprise Support,Corrective Maintenance,Closed,Medium,110,206,false,
JOB-2026-01142,2026-08-16,2026-08,TECH-028,Eka C.,Medan,Customer Assurance,Corrective Maintenance,Resolved,Medium,113,313,true,INC-2026-02144
JOB-2026-01187,2026-08-16,2026-08,TECH-057,Citra F.,Makassar,Field Operations,Site Audit,Closed,Medium,89,203,true,INC-2026-01404
JOB-2026-00215,2026-08-17,2026-08,TECH-005,Hana F.,Palembang,Fiber Maintenance,Site Audit,Closed,High,94,302,true,
JOB-2026-00283,2026-08-17,2026-08,TECH-012,Fajar M.,Semarang,Field Operations,Preventive Maintenance,Closed,Medium,111,293,true,INC-2026-00186
JOB-2026-00362,2026-08-17,2026-08,TECH-026,Joko A.,Semarang,NOC Core,Installation,Resolved,Medium,131,221,true,INC-2026-01185
JOB-2026-00754,2026-08-17,2026-08,TECH-024,Adit Y.,Balikpapan,Fiber Maintenance,Site Audit,In Progress,Low,190,,false,
JOB-2026-00829,2026-08-17,2026-08,TECH-030,Citra E.,Semarang,NOC Core,Site Audit,Open,Medium,83,,true,INC-2026-01185
JOB-2026-01324,2026-08-17,2026-08,TECH-023,Adit X.,Bandung,Customer Assurance,Corrective Maintenance,Resolved,Medium,83,330,false,INC-2026-00117
JOB-2026-01391,2026-08-17,2026-08,TECH-025,Fajar Z.,Semarang,Fiber Maintenance,Corrective Maintenance,Closed,Medium,92,328,false,INC-2026-01185
JOB-2026-01489,2026-08-17,2026-08,TECH-032,Kirana G.,Yogyakarta,NOC Core,Installation,In Progress,Low,183,,true,
JOB-2026-01228,2026-08-18,2026-08,TECH-035,Hana J.,Bandung,Enterprise Support,Preventive Maintenance,In Progress,High,84,,true,INC-2026-00371
JOB-2026-00197,2026-08-19,2026-08,TECH-009,Bima J.,Medan,NOC Core,Installation,Resolved,Low,185,343,true,INC-2026-00857
JOB-2026-01444,2026-08-19,2026-08,TECH-030,Joko E.,Yogyakarta,Fiber Maintenance,Corrective Maintenance,Closed,Medium,150,367,true,
JOB-2026-01467,2026-08-19,2026-08,TECH-049,Adit X.,Surabaya,Field Operations,Preventive Maintenance,Open,Medium,92,,true,
JOB-2026-00139,2026-08-20,2026-08,TECH-038,Kirana M.,Balikpapan,Customer Assurance,Site Audit,Closed,Low,217,382,true,INC-2026-01637
JOB-2026-00145,2026-08-20,2026-08,TECH-038,Hana M.,Denpasar,Enterprise Support,Installation,In Progress,High,59,,false,
JOB-2026-00152,2026-08-20,2026-08,TECH-020,Bima U.,Bandung,Enterprise Support,Corrective Maintenance,Closed,Low,194,361,false,INC-2026-02118
JOB-2026-00672,2026-08-20,2026-08,TECH-051,Citra Z.,Medan,Fiber Maintenance,Preventive Maintenance,Resolved,Low,192,375,true,INC-2026-00381
JOB-2026-01327,2026-08-20,2026-08,TECH-038,Dewi M.,Makassar,Customer Assurance,Preventive Maintenance,Resolved,High,24,281,false,
JOB-2026-00066,2026-08-21,2026-08,TECH-014,Fajar O.,Denpasar,Customer Assurance,Preventive Maintenance,Resolved,Low,175,447,true,INC-2026-00616
JOB-2026-00073,2026-08-21,2026-08,TECH-041,Lukman P.,Semarang,Field Operations,Installation,Resolved,Low,180,532,false,INC-2026-01756
JOB-2026-00359,2026-08-21,2026-08,TECH-046,Hana U.,Jakarta,Fiber Maintenance,Preventive Maintenance,Resolved,Medium,106,337,false,INC-2026-01346
JOB-2026-00402,2026-08-21,2026-08,TECH-011,Gita L.,Semarang,NOC Core,Site Audit,Resolved,Low,167,374,false,INC-2026-00971
JOB-2026-00489,2026-08-21,2026-08,TECH-005,Dewi F.,Jakarta,Customer Assurance,Corrective Maintenance,In Progress,Low,184,,false,
JOB-2026-00265,2026-08-22,2026-08,TECH-011,Fajar L.,Semarang,Fiber Maintenance,Corrective Maintenance,Open,Low,160,,true,INC-2026-02083
JOB-2026-00368,2026-08-22,2026-08,TECH-055,Bima D.,Balikpapan,Field Operations,Site Audit,Closed,Medium,95,348,true,INC-2026-02104
JOB-2026-00590,2026-08-22,2026-08,TECH-004,Adit E.,Surabaya,Customer Assurance,Corrective Maintenance,Resolved,Medium,126,241,false,
JOB-2026-00600,2026-08-22,2026-08,TECH-015,Joko P.,Semarang,Field Operations,Corrective Maintenance,In Progress,Medium,124,,true,INC-2026-01589
JOB-2026-00766,2026-08-22,2026-08,TECH-043,Adit R.,Denpasar,Enterprise Support,Preventive Maintenance,Closed,High,20,259,true,INC-2026-00577
JOB-2026-00999,2026-08-22,2026-08,TECH-052,Hana A.,Semarang,Enterprise Support,Installation,Closed,Medium,113,317,true,INC-2026-01589
JOB-2026-01292,2026-08-22,2026-08,TECH-052,Fajar A.,Denpasar,Fiber Maintenance,Site Audit,Closed,Medium,75,204,true,INC-2026-00916
JOB-2026-01627,2026-08-22,2026-08,TECH-053,Dewi B.,Semarang,Field Operations,Corrective Maintenance,Resolved,Medium,117,283,true,
JOB-2026-00845,2026-08-23,2026-08,TECH-047,Fajar V.,Jakarta,Customer Assurance,Installation,Closed,Low,197,278,true,
JOB-2026-01032,2026-08-23,2026-08,TECH-055,Gita D.,Balikpapan,Fiber Maintenance,Corrective Maintenance,Closed,Low,164,362,false,
JOB-2026-01695,2026-08-23,2026-08,TECH-007,Eka H.,Medan,NOC Core,Corrective Maintenance,In Progress,Low,149,,true,INC-2026-01981
JOB-2026-01753,2026-08-23,2026-08,TECH-050,Bima Y.,Denpasar,Field Operations,Installation,Resolved,Low,197,373,true,
JOB-2026-00311,2026-08-24,2026-08,TECH-041,Gita P.,Palembang,Customer Assurance,Preventive Maintenance,Closed,Medium,114,234,true,
JOB-2026-01086,2026-08-24,2026-08,TECH-032,Kirana G.,Denpasar,Customer Assurance,Site Audit,Resolved,Medium,94,215,true,
JOB-2026-00018,2026-08-25,2026-08,TECH-034,Bima I.,Semarang,Enterprise Support,Corrective Maintenance,Open,Medium,55,,false,
JOB-2026-00337,2026-08-25,2026-08,TECH-021,Hana V.,Semarang,Fiber Maintenance,Installation,Closed,High,81,182,true,
JOB-2026-00405,2026-08-25,2026-08,TECH-028,Kirana C.,Palembang,NOC Core,Corrective Maintenance,Resolved,Medium,110,367,true,INC-2026-01435
JOB-2026-00499,2026-08-25,2026-08,TECH-030,Hana E.,Palembang,NOC Core,Site Audit,Resolved,Medium,111,279,true,INC-2026-01435
JOB-2026-00561,2026-08-25,2026-08,TECH-060,Dewi I.,Palembang,Customer Assurance,Installation,Closed,Medium,64,452,false,INC-2026-01435
JOB-2026-00957,2026-08-25,2026-08,TECH-016,Gita Q.,Jakarta,Enterprise Support,Installation,Resolved,Medium,101,419,true,
JOB-2026-01251,2026-08-25,2026-08,TECH-031,Bima F.,Denpasar,Fiber Maintenance,Site Audit,In Progress,Medium,94,,true,INC-2026-01601
JOB-2026-00178,2026-08-26,2026-08,TECH-022,Adit W.,Medan,Field Operations,Preventive Maintenance,Resolved,Medium,106,260,true,
JOB-2026-00275,2026-08-26,2026-08,TECH-018,Bima S.,Jakarta,Field Operations,Installation,Closed,Low,174,413,true,INC-2026-01173
JOB-2026-00333,2026-08-26,2026-08,TECH-040,Indra O.,Bandung,Customer Assurance,Site Audit,In Progress,Medium,102,,false,
JOB-2026-00747,2026-08-26,2026-08,TECH-022,Adit W.,Bandung,NOC Core,Site Audit,Closed,Medium,109,335,true,INC-2026-01795
JOB-2026-00796,2026-08-26,2026-08,TECH-002,Joko C.,Jakarta,Fiber Maintenance,Corrective Maintenance,Closed,Low,146,390,true,INC-2026-01173
JOB-2026-00906,2026-08-26,2026-08,TECH-007,Eka H.,Palembang,NOC Core,Corrective Maintenance,Resolved,Low,159,478,false,INC-2026-00149
JOB-2026-01309,2026-08-26,2026-08,TECH-038,Fajar M.,Jakarta,Customer Assurance,Installation,Closed,Low,174,441,true,INC-2026-01454
JOB-2026-01726,2026-08-26,2026-08,TECH-056,Bima E.,Semarang,Fiber Maintenance,Corrective Maintenance,Closed,Low,167,358,false,INC-2026-02057
JOB-2026-01800,2026-08-26,2026-08,TECH-058,Adit G.,Palembang,Customer Assurance,Site Audit,Closed,Low,183,385,true,INC-2026-00149
JOB-2026-00385,2026-08-27,2026-08,TECH-041,Hana P.,Semarang,NOC Core,Corrective Maintenance,Resolved,Critical,24,185,true,INC-2026-01115
JOB-2026-00389,2026-08-27,2026-08,TECH-033,Bima H.,Medan,Fiber Maintenance,Preventive Maintenance,In Progress,Medium,110,,true,INC-2026-01666
JOB-2026-00456,2026-08-27,2026-08,TECH-048,Bima W.,Yogyakarta,Fiber Maintenance,Site Audit,Closed,Medium,100,331,true,
JOB-2026-00763,2026-08-27,2026-08,TECH-011,Fajar L.,Denpasar,NOC Core,Site Audit,Closed,Low,186,432,true,INC-2026-01841
JOB-2026-00952,2026-08-27,2026-08,TECH-035,Adit J.,Semarang,Fiber Maintenance,Preventive Maintenance,Closed,Critical,22,183,false,INC-2026-01115
JOB-2026-01411,2026-08-27,2026-08,TECH-044,Bima S.,Makassar,Field Operations,Preventive Maintenance,Resolved,Low,155,281,true,INC-2026-00292
JOB-2026-00096,2026-08-28,2026-08,TECH-024,Indra Y.,Balikpapan,NOC Core,Corrective Maintenance,Resolved,Medium,107,323,true,INC-2026-01368
JOB-2026-00184,2026-08-28,2026-08,TECH-053,Fajar B.,Yogyakarta,Fiber Maintenance,Preventive Maintenance,Closed,Low,169,348,true,
JOB-2026-00272,2026-08-28,2026-08,TECH-032,Dewi G.,Jakarta,NOC Core,Installation,Closed,Low,196,365,true,INC-2026-01146
JOB-2026-00339,2026-08-28,2026-08,TECH-042,Dewi Q.,Jakarta,Fiber Maintenance,Site Audit,Resolved,Low,176,362,true,INC-2026-01146
JOB-2026-00001,2026-08-29,2026-08,TECH-052,Lukman A.,Surabaya,Field Operations,Installation,Resolved,Low,188,373,false,INC-2026-01647
JOB-2026-00348,2026-08-29,2026-08,TECH-056,Fajar E.,Makassar,NOC Core,Corrective Maintenance,Closed,Critical,15,116,true,INC-2026-00106
JOB-2026-00685,2026-08-29,2026-08,TECH-001,Kirana B.,Yogyakarta,Customer Assurance,Installation,Resolved,Medium,98,258,true,
JOB-2026-00866,2026-08-29,2026-08,TECH-007,Citra H.,Balikpapan,Customer Assurance,Site Audit,Resolved,Medium,109,305,true,
JOB-2026-01634,2026-08-29,2026-08,TECH-011,Eka L.,Jakarta,Customer Assurance,Installation,Closed,Medium,133,299,false,INC-2026-01074
JOB-2026-01766,2026-08-29,2026-08,TECH-056,Kirana E.,Surabaya,Fiber Maintenance,Preventive Maintenance,Closed,Low,162,497,true,INC-2026-01647
JOB-2026-00237,2026-08-30,2026-08,TECH-019,Citra T.,Makassar,Fiber Maintenance,Site Audit,Resolved,Medium,115,407,false,
JOB-2026-00412,2026-08-30,2026-08,TECH-052,Lukman A.,Denpasar,Field Operations,Site Audit,Closed,Low,175,441,true,INC-2026-01675
JOB-2026-00416,2026-08-30,2026-08,TECH-026,Kirana A.,Palembang,Customer Assurance,Corrective Maintenance,Closed,Medium,73,328,true,
JOB-2026-00435,2026-08-30,2026-08,TECH-005,Dewi F.,Palembang,Customer Assurance,Corrective Maintenance,Closed,Low,173,402,true,
JOB-2026-00466,2026-08-30,2026-08,TECH-052,Kirana A.,Jakarta,Field Operations,Installation,Closed,Low,196,480,true,
JOB-2026-00502,2026-08-30,2026-08,TECH-017,Dewi R.,Denpasar,Fiber Maintenance,Site Audit,Closed,Low,178,460,true,INC-2026-01842
JOB-2026-00570,2026-08-30,2026-08,TECH-036,Citra K.,Jakarta,NOC Core,Installation,Resolved,Medium,97,349,true,INC-2026-01212
JOB-2026-00916,2026-08-30,2026-08,TECH-044,Dewi S.,Semarang,Fiber Maintenance,Site Audit,Resolved,Medium,96,272,true,
JOB-2026-01469,2026-08-30,2026-08,TECH-014,Indra O.,Yogyakarta,NOC Core,Installation,Resolved,Low,186,456,true,INC-2026-02018
JOB-2026-01408,2026-08-31,2026-08,TECH-058,Joko G.,Yogyakarta,NOC Core,Preventive Maintenance,Closed,Medium,151,266,true,
JOB-2026-00124,2026-09-01,2026-09,TECH-035,Gita J.,Balikpapan,NOC Core,Preventive Maintenance,Closed,High,48,221,true,
JOB-2026-00170,2026-09-01,2026-09,TECH-025,Kirana Z.,Denpasar,Customer Assurance,Site Audit,Closed,Medium,88,314,true,INC-2026-01903
JOB-2026-00249,2026-09-01,2026-09,TECH-049,Bima X.,Bandung,Customer Assurance,Site Audit,Closed,Low,207,348,false,INC-2026-02041
JOB-2026-00430,2026-09-01,2026-09,TECH-029,Dewi D.,Surabaya,NOC Core,Preventive Maintenance,Resolved,High,91,237,false,INC-2026-01131
JOB-2026-01223,2026-09-01,2026-09,TECH-047,Joko V.,Jakarta,Enterprise Support,Preventive Maintenance,In Progress,Medium,112,,true,
JOB-2026-01247,2026-09-01,2026-09,TECH-050,Dewi Y.,Surabaya,Enterprise Support,Installation,In Progress,High,67,,false,INC-2026-01131
JOB-2026-01427,2026-09-01,2026-09,TECH-039,Joko N.,Surabaya,Customer Assurance,Site Audit,Resolved,Low,205,414,false,
JOB-2026-00047,2026-09-02,2026-09,TECH-048,Joko W.,Medan,Customer Assurance,Installation,Closed,Medium,60,346,false,
JOB-2026-01192,2026-09-02,2026-09,TECH-029,Dewi D.,Makassar,Fiber Maintenance,Installation,Closed,Medium,97,300,false,INC-2026-01052
JOB-2026-01686,2026-09-02,2026-09,TECH-050,Indra Y.,Semarang,Customer Assurance,Site Audit,In Progress,Critical,75,,true,
JOB-2026-00636,2026-09-03,2026-09,TECH-014,Kirana O.,Makassar,Customer Assurance,Preventive Maintenance,Resolved,Medium,86,229,false,INC-2026-01277
JOB-2026-00116,2026-09-04,2026-09,TECH-038,Hana M.,Makassar,Customer Assurance,Preventive Maintenance,Resolved,Low,165,432,true,INC-2026-00572
JOB-2026-01670,2026-09-04,2026-09,TECH-043,Joko R.,Makassar,Fiber Maintenance,Corrective Maintenance,Closed,Low,178,349,true,INC-2026-00572
JOB-2026-00596,2026-09-05,2026-09,TECH-059,Indra H.,Makassar,Field Operations,Preventive Maintenance,Closed,Medium,107,233,false,
JOB-2026-00764,2026-09-05,2026-09,TECH-044,Adit S.,Makassar,NOC Core,Site Audit,Resolved,Medium,108,285,true,
JOB-2026-01337,2026-09-05,2026-09,TECH-027,Kirana B.,Yogyakarta,Fiber Maintenance,Site Audit,Closed,Low,161,399,false,
JOB-2026-01599,2026-09-05,2026-09,TECH-049,Bima X.,Makassar,Fiber Maintenance,Corrective Maintenance,In Progress,Low,200,,true,
JOB-2026-00133,2026-09-06,2026-09,TECH-031,Hana F.,Makassar,Fiber Maintenance,Preventive Maintenance,Resolved,High,66,276,false,INC-2026-02043
JOB-2026-00202,2026-09-06,2026-09,TECH-058,Lukman G.,Makassar,Field Operations,Corrective Maintenance,Resolved,Medium,80,308,true,INC-2026-00946
JOB-2026-00433,2026-09-06,2026-09,TECH-006,Joko G.,Yogyakarta,Fiber Maintenance,Corrective Maintenance,Closed,High,19,279,true,INC-2026-00219
JOB-2026-00485,2026-09-06,2026-09,TECH-031,Fajar F.,Surabaya,Field Operations,Installation,In Progress,Low,162,,true,
JOB-2026-00753,2026-09-06,2026-09,TECH-045,Indra T.,Semarang,Fiber Maintenance,Installation,In Progress,Low,158,,true,INC-2026-01552
JOB-2026-01359,2026-09-06,2026-09,TECH-040,Lukman O.,Makassar,Fiber Maintenance,Site Audit,Closed,Medium,111,318,true,INC-2026-00946
JOB-2026-01527,2026-09-06,2026-09,TECH-016,Citra Q.,Semarang,Customer Assurance,Installation,Closed,Low,208,473,false,INC-2026-01552
JOB-2026-01557,2026-09-06,2026-09,TECH-008,Joko I.,Yogyakarta,NOC Core,Preventive Maintenance,Closed,High,46,200,false,INC-2026-00219
JOB-2026-00471,2026-09-07,2026-09,TECH-011,Gita L.,Yogyakarta,Field Operations,Installation,Closed,Medium,62,263,true,INC-2026-00809
JOB-2026-01173,2026-09-07,2026-09,TECH-044,Fajar S.,Yogyakarta,NOC Core,Installation,Resolved,Medium,93,288,true,INC-2026-00809
JOB-2026-01201,2026-09-07,2026-09,TECH-056,Indra E.,Palembang,Fiber Maintenance,Installation,Closed,Medium,91,286,true,INC-2026-00268
JOB-2026-01313,2026-09-07,2026-09,TECH-019,Eka T.,Palembang,Fiber Maintenance,Preventive Maintenance,Closed,Medium,110,290,false,INC-2026-00268
JOB-2026-01519,2026-09-07,2026-09,TECH-011,Citra L.,Yogyakarta,Field Operations,Site Audit,Resolved,Medium,110,378,false,INC-2026-00529
JOB-2026-01622,2026-09-07,2026-09,TECH-001,Indra B.,Yogyakarta,Enterprise Support,Installation,Resolved,Medium,79,351,true,
JOB-2026-00045,2026-09-08,2026-09,TECH-033,Gita H.,Denpasar,Customer Assurance,Site Audit,Closed,Low,186,317,false,INC-2026-00685
JOB-2026-00340,2026-09-08,2026-09,TECH-034,Bima I.,Denpasar,Fiber Maintenance,Site Audit,Resolved,Low,200,495,false,INC-2026-00685
JOB-2026-00750,2026-09-08,2026-09,TECH-053,Kirana B.,Makassar,Fiber Maintenance,Site Audit,Closed,High,79,305,false,INC-2026-01957
JOB-2026-00773,2026-09-08,2026-09,TECH-015,Hana P.,Makassar,Enterprise Support,Preventive Maintenance,Open,Medium,85,,true,
JOB-2026-01035,2026-09-08,2026-09,TECH-011,Hana L.,Makassar,Customer Assurance,Installation,Closed,High,29,117,true,
JOB-2026-01280,2026-09-08,2026-09,TECH-021,Gita V.,Jakarta,Field Operations,Corrective Maintenance,Closed,High,6,327,true,
JOB-2026-01515,2026-09-08,2026-09,TECH-049,Citra X.,Denpasar,Enterprise Support,Site Audit,Resolved,Low,192,480,false,INC-2026-00685
JOB-2026-01063,2026-09-09,2026-09,TECH-005,Joko F.,Denpasar,Fiber Maintenance,Corrective Maintenance,Open,High,56,,false,INC-2026-00265
JOB-2026-01162,2026-09-09,2026-09,TECH-044,Dewi S.,Bandung,Customer Assurance,Site Audit,Closed,Medium,107,320,false,
JOB-2026-01468,2026-09-09,2026-09,TECH-006,Hana G.,Denpasar,Customer Assurance,Installation,Closed,High,54,141,true,INC-2026-00265
JOB-2026-00790,2026-09-10,2026-09,TECH-030,Fajar E.,Jakarta,Enterprise Support,Site Audit,Resolved,High,55,189,false,INC-2026-00248
JOB-2026-00676,2026-09-11,2026-09,TECH-019,Eka T.,Yogyakarta,Enterprise Support,Corrective Maintenance,Closed,Low,181,515,true,INC-2026-00158
JOB-2026-00715,2026-09-11,2026-09,TECH-015,Bima P.,Palembang,Customer Assurance,Corrective Maintenance,Resolved,Medium,98,347,false,
JOB-2026-00886,2026-09-11,2026-09,TECH-035,Kirana J.,Medan,NOC Core,Preventive Maintenance,Closed,Medium,67,246,true,INC-2026-00663
JOB-2026-01044,2026-09-11,2026-09,TECH-059,Kirana H.,Denpasar,Customer Assurance,Corrective Maintenance,In Progress,Medium,102,,true,
JOB-2026-01138,2026-09-11,2026-09,TECH-039,Fajar N.,Medan,Fiber Maintenance,Installation,In Progress,Medium,60,,true,INC-2026-00663
JOB-2026-00396,2026-09-12,2026-09,TECH-027,Citra B.,Jakarta,Enterprise Support,Installation,Resolved,Medium,66,271,false,INC-2026-01019
JOB-2026-00436,2026-09-12,2026-09,TECH-003,Fajar D.,Jakarta,Field Operations,Installation,Resolved,Medium,108,280,true,INC-2026-00405
JOB-2026-00723,2026-09-12,2026-09,TECH-051,Bima Z.,Denpasar,NOC Core,Preventive Maintenance,Closed,Low,180,433,true,INC-2026-01905
JOB-2026-01463,2026-09-12,2026-09,TECH-021,Joko V.,Balikpapan,Fiber Maintenance,Installation,Closed,Medium,82,296,true,
JOB-2026-01571,2026-09-12,2026-09,TECH-011,Kirana L.,Jakarta,Customer Assurance,Corrective Maintenance,Closed,Medium,94,331,true,INC-2026-00905
JOB-2026-01579,2026-09-12,2026-09,TECH-029,Eka D.,Bandung,Fiber Maintenance,Corrective Maintenance,Resolved,Low,205,394,false,INC-2026-01663
JOB-2026-01663,2026-09-12,2026-09,TECH-026,Adit A.,Jakarta,NOC Core,Preventive Maintenance,Closed,Medium,65,355,true,INC-2026-00905
JOB-2026-00028,2026-09-13,2026-09,TECH-015,Lukman P.,Bandung,Customer Assurance,Site Audit,Closed,Medium,119,288,false,
JOB-2026-01458,2026-09-13,2026-09,TECH-043,Lukman R.,Medan,Customer Assurance,Installation,Open,Low,154,,true,
JOB-2026-00919,2026-09-14,2026-09,TECH-004,Joko E.,Palembang,Fiber Maintenance,Corrective Maintenance,Open,Low,153,,true,INC-2026-00021
JOB-2026-01092,2026-09-14,2026-09,TECH-011,Dewi L.,Surabaya,Customer Assurance,Site Audit,Closed,Medium,85,303,true,INC-2026-01924
JOB-2026-01183,2026-09-14,2026-09,TECH-055,Gita D.,Yogyakarta,Customer Assurance,Installation,Open,Medium,102,,true,
JOB-2026-01657,2026-09-14,2026-09,TECH-029,Kirana D.,Surabaya,Fiber Maintenance,Corrective Maintenance,Closed,High,93,256,true,
JOB-2026-00958,2026-09-15,2026-09,TECH-049,Hana X.,Semarang,Field Operations,Preventive Maintenance,In Progress,High,43,,true,
JOB-2026-01156,2026-09-15,2026-09,TECH-011,Lukman L.,Bandung,Field Operations,Site Audit,Closed,Low,180,433,true,INC-2026-02052
JOB-2026-01259,2026-09-15,2026-09,TECH-022,Citra W.,Denpasar,NOC Core,Site Audit,Resolved,Medium,61,426,true,INC-2026-00249
JOB-2026-01668,2026-09-15,2026-09,TECH-050,Kirana Y.,Denpasar,Enterprise Support,Preventive Maintenance,In Progress,Medium,102,,true,INC-2026-00249
JOB-2026-00375,2026-09-16,2026-09,TECH-005,Eka F.,Makassar,Fiber Maintenance,Site Audit,Closed,High,38,271,false,INC-2026-01627
JOB-2026-00379,2026-09-16,2026-09,TECH-055,Fajar D.,Makassar,Customer Assurance,Corrective Maintenance,Resolved,Low,154,420,true,INC-2026-00119
JOB-2026-00800,2026-09-16,2026-09,TECH-039,Joko N.,Semarang,Customer Assurance,Site Audit,Closed,Low,211,489,true,
JOB-2026-01619,2026-09-16,2026-09,TECH-043,Adit R.,Makassar,NOC Core,Preventive Maintenance,Resolved,Low,205,401,true,INC-2026-00119
